Original Text,Extracted Laws
"1. 범죄사실에 대한 해당법조 및 형의 선택

도로교통법 제148조의2 제1항, 제44조 제1항(음주운전), 도로교통법 제152조 제1호,  제43조(무면허운전), 형법 제136조 제1항(공무집행방해)

1. 상상적 경합

형법 제40조, 제50조

1. 형의 선택

각 징역형 선택

1. 경합범가중

형법 제37조 전단, 제38조 제1항 제2호, 제50조

1. 작량감경

형법 제53조, 제55조 제1항 제3호","도로교통법 148조, 도로교통법 152조 제1호, 형법 136조 제1항, 형법 37조, 형법 40조, 형법 53조"
"1. 범죄사실에 대한 해당법조

도로교통법 제148조의2 제1항, 제44조 제1항(반복 음주운전의 점), 도로교통법 제152조 제1호, 제43조(무면허운전의 점)

1. 상상적 경합

형법 제40조, 제50조[형이 더 무거운 도로교통법위반(음주운전)죄에 정한 형으로 처벌]

1. 형의 선택

벌금형 선택

1. 노역장유치

형법 제70조 제1항, 제69조 제2항

1. 가납명령

형사소송법 제334조 제1항","도로교통법 148조, 도로교통법 152조 제1호, 형법 40조, 형법 70조 제1항, 형사소송법 334조 제1항"
"1. 범죄사실에 대한 해당법조 및 형의 선택

형법 제347조 제1항(사기의 점, 벌금형 선택), 도로교통법 제148조의2 제3항 제1호,    제44조 제1항(음주운전의 점, 징역형 선택)

1. 경합범처리

형법 제37조 후단, 제39조 제1항[사기죄와 판결이 확정된 폭력행위등처벌에관한법률위반(공동상해)죄 등 상호간]

1. 정상참작감경

형법 제53조, 제55조 제1항 제3호[도로교통법위반(음주운전)죄에 대하여]

1. 노역장유치

형법 제70조 제1항, 제69조 제2항

1. 가납명령

형사소송법 제334조 제1항

1. 배상명령 및 가집행선고

소송촉진 등에 관한 특례법 제25조 제1항, 제31조 제1항, 제2항, 제3항","도로교통법 148조, 특례법 25조 제1항, 형법 347조 제1항, 형법 37조, 형법 53조, 형법 70조 제1항, 형사소송법 334조 제1항"
"1. 범죄사실에 대한 해당법조 및 형의 선택

도로교통법 제148조의2 제1항, 제44조 제1항(음주운전의 점), 각 형법 제347조 제1항(사기의 점), 각 징역형 선택

1. 경합범가중

형법 제37조 전단, 제38조 제1항 제2호, 제50조

1. 집행유예

형법 제62조 제1항","도로교통법 148조, 형법 347조 제1항, 형법 37조, 형법 62조 제1항"
"1. 범죄사실에 대한 해당법조

도로교통법 제148조의2 제1항, 제44조 제1항, 제2항(음주측정거부의 점), 도로교통법 제148조의2 제1항, 제44조 제1항(음주운전의 점), 도로교통법 제154조 제2호, 제43조(무면허운전의 점)

1. 상상적 경합

형법 제40조, 제50조

1. 형의 선택

각 징역형 선택

1. 경합범가중

형법 제37조 전단, 제38조 제1항 제2호, 제50조

1. 작량감경

형법 제53조, 제55조 제1항 제3호","도로교통법 148조, 도로교통법 154조 제2호, 형법 37조, 형법 40조, 형법 53조"
"1. 범죄사실에 대한 해당법조

각 교통사고처리 특례법 제3조 제1항, 제2항 단서 제8호, 형법 제268조(업무상과실치상의 점), 도로교통법 제148조의2 제1항 제3호, 제44조 제1항(음주운전의 점)

1. 상상적 경합

형법 제40조, 제50조[각 교통사고처리특례법위반(치상)죄 상호간 범정이 가장 중한    피해자 E에 대한 형으로 처벌]

1. 형의 선택

교통사고처리특례법위반(치상)죄에 대하여  금고형을, 도로교통법위반(음주운전)죄에    대하여 징역형을 각 선택

1. 경합범가중

형법 제37조 전단, 제38조 제1항 제2호, 제50조

1. 집행유예

형법 제62조 제1항

1. 사회봉사 및 수강명령

형법 제62조의2","도로교통법 148조, 특례법 3조 제1항, 형법 268조, 형법 37조, 형법 40조, 형법 62조, 형법 62조 제1항"
"1. 범죄사실에 대한 해당법조

각 도로교통법 제148조의2 제1항, 제44조 제1항(음주운전의 점), 각 교통사고처리특례법 제3조 제1항, 형법 제268조(업무상과실치상의 점)

1. 상상적 경합

형법 제40조, 제50조

1. 형의 선택

교통사고처리특례법위반(치상)죄에  대하여  금고형을,  각  도로교통법위반(음주운전)죄에 대하여 징역형을 각 선택

1. 경합범가중

형법 제37조 전단, 제38조 제1항 제2호, 제2항, 제50조

1. 작량감경

형법 제53조, 제55조 제1항 제3호","교통사고처리특례법 3조 제1항, 도로교통법 148조, 형법 268조, 형법 37조, 형법 40조, 형법 53조"
"1. 범죄사실에 대한 해당법조 및 형의 선택

교통사고처리 특례법 제3조 제1항, 제2항 단서 제2호, 제8호, 형법 제268조(업무상과실치상의  점, 금고형  선택), 도로교통법 제148조의2 제3항 제2호, 제44조 제1항(음주운전의 점, 징역형 선택)

1. 경합범가중

형법 제37조 전단, 제38조 제1항 제2호, 제2항, 제50조

1. 정상참작감경

형법 제53조, 제55조 제1항 제3호","도로교통법 148조, 특례법 3조 제1항, 형법 268조, 형법 37조, 형법 53조"
"1. 범죄사실에 대한 해당법조 및 형의 선택

특정범죄 가중처벌 등에 관한 법률 제5조의3 제1항 제2호, 형법 제268조(도주치상의  점), 도로교통법 제148조의2 제3항 제2호, 제44조 제1항(음주운전의  점), 각 징역형 선택

1. 경합범가중

형법 제37조 전단, 제38조 제1항 제2호, 제50조","도로교통법 148조, 형법 268조, 형법 37조"
"1. 범죄사실에 대한 해당법조 및 형의 선택

각 도로교통법 제148조의2 제3항 제2호, 제44조 제1항(2022. 3. 26. 02:10경 음주운전의 점, 2022. 4. 1. 음주운전의 점, 2022. 5. 1. 음주운전의 점), 도로교통법 제148조의2 제3항 제3호, 제44조 제1항(2022. 3. 26. 05:30경 음주운전의 점), 각 징역형    선택

1. 경합범가중

형법 제37조 전단, 제38조 제1항 제2호, 제50조","도로교통법 148조, 형법 37조"
"1. 범죄사실에 대한 해당법조

각 도로교통법 제152조 제1호, 제43조(무면허운전의 점), 도로교통법 제148조의2 제3항 제3호, 제44조 제1항(음주운전의 점)

1. 상상적 경합

형법 제40조, 제50조[2022. 6. 2.자 도로교통법위반(무면허운전)죄와 도로교통법위반(음주운전)죄  상호간,  형이  더  무거운 도로교통법위반(음주운전)죄에  정한 형으로    처벌]

1. 형의 선택

각 징역형 선택

1. 경합범가중

형법 제37조 전단, 제38조 제1항 제2호, 제50조","도로교통법 148조, 도로교통법 152조 제1호, 형법 37조, 형법 40조"
"1. 범죄사실에 대한 해당법조 및 형의 선택

피고인 A 도로교통법 제148조의2 제1항, 제44조 제1항, 형법 제151조 제1항, 보험사기방지특별법 제8조, 형법 제30조

피고인 B 보험사기방지특별법 제8조, 형법 제151조 제1항, 제30조

각 징역형 선택

1. 경합범가중

형법 제37조 전단, 제38조 제1항 제2호, 제50조

1. 작량감경(피고인 A)

형법 제53조, 제55조 제1항 제3호

1. 집행유예(피고인 B)

형법 제62조 제1항

1. 사회봉사명령(피고인 B)

형법 제62조의2","도로교통법 148조, 보험사기방지특별법 8조, 형법 151조 제1항, 형법 30조, 형법 37조, 형법 53조, 형법 62조, 형법 62조 제1항"
"1. 범죄사실에 대한 해당법조 및 형의 선택

특정범죄가중처벌등에관한법률  제5조의3  제1항  제1호,  형법  제268조(도주치사의    점, 유기징역형 선택), 도로교통법 제148조의2 제1항, 제44조 제1항(음주운전의 점,    징역형 선택)

1. 경합범가중

형법 제37조 전단, 제38조 제1항 제2호, 제50조

1. 작량감경

형법 제53조, 제55조 제1항 제3호","도로교통법 148조, 형법 268조, 형법 37조, 형법 53조"
"1. 범죄사실에 대한 해당법조 및 형의 선택

형법 제261조, 제260조 제1항(특수폭행의 점), 형법 제366조(재물손괴의 점), 구 도로교통법(2020. 6. 9. 법률 제17371호로 개정되기 전의 것) 제148조의2 제1항, 제44조 제1항(음주운전의 점), 각 벌금형 선택

1. 경합범가중

형법 제37조 전단, 제38조 제1항 제2호, 제50조

1. 노역장유치

형법 제70조 제1항, 제69조 제2항

1. 가납명령

형사소송법 제334조 제1항","형법 261조, 형법 366조, 형법 37조, 형법 70조 제1항, 형사소송법 334조 제1항"
"1. 범죄사실에 대한 해당법조 및 형의 선택

각 도로교통법 제148조의2 제1항, 제44조 제1항(음주운전의 점, 징역형 선택), 각 자동차손해배상 보장법 제46조 제2항 제2호, 제8조 본문(의무보험 미가입 자동차 운행의 점, 징역형 선택)

1. 경합범가중

형법 제37조 전단, 제38조 제1항 제2호, 제50조

1. 작량감경","도로교통법 148조, 보장법 46조 제2항 제2호, 형법 37조"
"1. 범죄사실에 대한 해당법조

도로교통법(2020. 6. 9. 법률 제17371호로 일부개정되기 전의 것) 제148조의2 제1항, 제44조 제1항(음주운전의 점), 각 형법 제144조 제1항, 제136조 제1항(특수공무집행방해의 점), 형법 제141조 제1항(공용물건손상의 점)

1. 상상적 경합

형법 제40조, 제50조(각 특수공무집행방해죄와 공용물건손상죄 상호간, 형과 범정이 가장 무거운 정○철에 대한 특수공무집행방해죄에 정한 형으로 처벌)

1. 형의 선택

각 징역형 선택

1. 경합범가중

형법 제37조 전단, 제38조 제1항 제2호, 제50조[형이 더 무거운 특수공무집행방해죄에 정한 형에 경합범가중하되, 하한은 도로교통법위반(음주운전)죄에 정한 형의  그것에 의함]

1. 작량감경

형법 제53조, 제55조 제1항 제3호","형법 141조 제1항, 형법 144조 제1항, 형법 37조, 형법 40조, 형법 53조"
"1. 범죄사실에 대한 해당법조 및 형의 선택

도로교통법 제148조의2 제3항 제2호, 제44조 제1항(음주운전의 점), 특정범죄 가중처벌 등에 관한 법률 제5조의3 제1항 제2호, 형법 제268조(업무상과실치상 후 도주의  점), 각 징역형 선택

1. 경합범가중

형법 제37조 전단, 제38조 제1항 제2호, 제50조","도로교통법 148조, 형법 268조, 형법 37조"
"1. 범죄사실에 대한 해당법조

형법 제231조(사문서위조의 점), 형법 제234조, 제231조(위조사문서 행사의 점), 형법  제151조 제1항, 제31조 제1항(범인도피교사의  점), 도로교통법  제148조의2 제3항 제3호, 제44조 제1항(음주운전의 점), 도로교통법 제154조 제2호, 제43조(원동기장치자전거 무면허 운전의 점)

1. 상상적 경합

형법  제40조,  제50조[도로교통법위반(음주운전)죄와  도로교통법위반(무면허운전)죄    상호간, 도로교통법위반(음주운전)죄에 정한 형으로 처벌]

1. 형의 선택

벌금형 선택

1. 경합범가중

형법 제37조 전단, 제38조 제1항 제2호, 제50조

1. 노역장유치

형법 제70조 제1항, 제69조 제2항

1. 가납명령

형사소송법 제334조 제1항","도로교통법 148조, 도로교통법 154조 제2호, 형법 151조 제1항, 형법 231조, 형법 234조, 형법 37조, 형법 40조, 형법 70조 제1항, 형사소송법 334조 제1항"
"1. 범죄사실에 대한 해당법조 및 형의 선택

교통사고처리 특례법 제3조 제1항, 제2항 단서 제8호, 형법 제268조(업무상 과실치상의 점), 도로교통법 제148조의2 제1항, 제44조 제1항(음주운전의 점), 도로교통법  제154조 2호, 제43조(무면허운전의 점)

1. 상상적경합

형법 제40조, 제50조

1. 형의 선택

교통사고처리특례법위반(치상)죄에  대해  금고형,  도로교통법위반(음주운전)죄에  대해 징역형을 각 선택

1. 경합범가중

형법 제37조 전단, 제38조 제1항 제2호, 제2항, 제50조

1. 작량감경

형법 제53조, 제55조 제1항 제3호","도로교통법 148조, 도로교통법 154조, 특례법 3조 제1항, 형법 268조, 형법 37조, 형법 40조, 형법 53조"
"1. 범죄사실에 대한 해당법조 및 형의 선택

구 특정범죄 가중처벌 등에 관한 법률(2020. 2. 4. 법률 제16922호로 개정되기 전의 것) 제5조의11(위험운전치상의 점), 도로교통법 제148조의2 제3항 제1호, 제44조 제1항(음주운전의 점), 각 징역형 선택

1. 경합범가중

형법 제37조 전단, 제38조 제1항 제2호, 제50조

1. 작량감경

형법 제53조, 제55조 제1항 제3호","도로교통법 148조, 형법 37조, 형법 53조"
"1. 범죄사실에 대한 해당법조

도로교통법 제148조의2 제1항, 제44조 제1항(음주운전의 점), 각 도로교통법 제152조 제1호,  제43조(무면허운전의  점), 각 근로기준법  제109조 제1항(임금미지급의    점)

1. 상상적 경합

형법 제40조, 제50조

1. 형의 선택

각 벌금형 선택

1. 경합범가중

형법 제37조 전단, 제38조 제1항 제2호, 제50조

1. 노역장유치

형법 제70조 제1항, 제69조 제2항

1. 가납명령

형사소송법 제334조 제1항","근로기준법 109조 제1항, 도로교통법 148조, 도로교통법 152조 제1호, 형법 37조, 형법 40조, 형법 70조 제1항, 형사소송법 334조 제1항"
"1. 범죄사실에 대한 해당법조

각 구 특정범죄 가중처벌 등에 관한 법률(2020. 2. 4. 법률 제16922호로 개정되기    전의 것) 제5조의11(위험운전치상의 점), 도로교통법 제148조의2 제3항 제1호, 제44조    제1항(음주운전의 점)

1. 상상적 경합

형법 제40조, 제50조

1. 형의 선택

각 징역형 선택

1. 경합범가중

형법 제37조 전단, 제38조 제1항 제2호, 제50조

1. 집행유예

형법  제62조 제1항 (피해자들과 합의가 이루어진 점, 피고인의  형사처벌 전력 등    참작)

1. 사회봉사명령

형법 제62조의2 제1항","도로교통법 148조, 형법 37조, 형법 40조, 형법 62조, 형법 62조 제1항"
